flood_ratio,mean_hag,pct_elevated,mean_age,res_ratio,bldg_density,mean_bldg_value,mean_sqft,areaSqKm_developed,loss_ratio
0.0,3.4604,1.0,10.206974981046248,0.958553127354936,10.770229689148604,158639.60652009098,2984.054586808188,69.5457,0.0823299909044986
0.1896459002067122,3.8051,0.9958,38.00459395376408,0.957898440248622,69.20704488272054,123859.32457893234,3376.3588352840425,69.5457,0.1696048119574847
0.1195233853755272,3.7922,0.9996,31.366860772895713,0.9703649019194264,76.95803912020126,138094.9198919892,2790.683039732545,69.5457,0.4276953040723259
0.0001204798540472,3.4958,1.0,7.816546762589928,0.9591836734693876,2.3861699537375207,57939.93525179856,1336.4928057553957,69.5457,0.1210270920280116
8.57949329512599e-06,3.9345,1.0,10.807692307692308,0.9527687296416938,4.983361740118496,106074.245819398,2389.774247491639,69.5457,0.1063053329070241
0.0002494048293844,3.9165,0.9979,10.847174657534246,0.9745439117522274,19.12994075156237,93460.66352739726,2223.652397260274,69.5457,0.0707377738944331
0.0031775556072231,3.843,1.0,9.958886454440004,0.9374762688267309,64.12628845061276,149120.64549180327,3951.7631915983607,69.5457,0.1692205129969982
0.014083323529906,3.7726,1.0,56.232945091514146,0.9565689467969598,29.900170440710973,61201.72377158034,2240.366533864542,69.5457,0.1038578495120261
0.1315085614298212,4.2475,1.0,68.88888888888889,0.9629629629629628,0.2191380569758947,56030.0,1673.148148148148,69.5457,0.0413734892803787
0.0295739348370927,3.7068,1.0,35.97784810126582,0.9779086892488954,5.510916321727131,56718.85780525502,1557.2132921174652,69.5457,0.2968799899199322
0.0084646329198793,3.8063,1.0,48.06941431670282,0.97330169089291,27.35979222465708,55245.05808236017,1600.5955746773202,69.5457,0.1869598122927104
0.1287839020122484,3.3888,1.0,39.03412256267409,0.9013157894736842,12.33666098530963,64072.506915629325,2007.4917012448136,69.5457,0.3642878838846981
0.1381830372108615,3.8157,1.0,37.220238095238095,0.9467023606716964,33.3495657819982,170311.65577566245,2428.7200926164137,69.5457,0.1017091965516234
0.0331964465303385,3.851,1.0,35.219613980177364,0.9650872817955112,16.273029786543294,54019.927385892115,1809.3023858921165,69.5457,0.0572907234563851
0.0179250042038002,3.8374,1.0,37.96812559467174,0.9745570195365744,17.86380975570164,51941.74260216064,1577.911695631752,69.5457,0.2409295385942216
